match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
18,2,CSK,PBKS,1,5,Player_13,Player_57,Bowler_4,0,0,0,0,0,0,1,0,1,,,
18,2,CSK,SRH,1,6,Player_2,Player_74,Bowler_11,0,0,0,0,0,0,0,0,0,,,Fielder_5
18,2,RCB,RR,2,1,Player_27,Player_72,Bowler_29,0,0,0,0,0,0,1,0,1,,,Fielder_4
18,2,CSK,PBKS,2,2,Player_34,Player_81,Bowler_11,0,0,0,0,0,0,2,0,2,,,
18,2,CSK,SRH,2,3,Player_50,Player_15,Bowler_28,0,0,0,0,0,0,1,1,2,,,
18,2,MI,PBKS,2,4,Player_64,Player_56,Bowler_13,0,0,0,0,0,0,4,0,4,,,
18,2,CSK,DC,2,5,Player_72,Player_20,Bowler_43,0,0,0,0,0,0,0,0,0,,,Fielder_37
18,2,RCB,DC,2,6,Player_15,Player_16,Bowler_36,0,0,0,0,0,0,2,0,2,,,
18,2,RCB,RR,3,1,Player_2,Player_1,Bowler_37,0,0,0,0,0,0,0,0,0,,,
18,2,KKR,SRH,3,2,Player_2,Player_67,Bowler_47,0,0,0,0,0,0,1,0,1,,bowled,
18,2,MI,DC,3,3,Player_60,Player_90,Bowler_20,0,0,0,0,0,0,4,0,4,,,
18,2,MI,RR,3,4,Player_69,Player_57,Bowler_37,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,SRH,3,5,Player_25,Player_55,Bowler_29,0,0,0,0,0,0,3,0,3,,,
18,2,MI,RR,3,6,Player_46,Player_50,Bowler_43,0,0,0,0,0,0,2,0,2,,,Fielder_44
18,2,CSK,RR,4,1,Player_29,Player_77,Bowler_33,0,0,0,2,0,0,3,0,3,,,
18,2,RCB,DC,4,2,Player_70,Player_52,Bowler_28,0,0,0,0,0,0,1,0,1,,,
18,2,RCB,RR,4,3,Player_4,Player_12,Bowler_19,0,0,1,0,0,0,4,0,4,,,
18,2,MI,SRH,4,4,Player_5,Player_52,Bowler_42,0,0,0,0,0,0,2,0,2,,,
18,2,KKR,PBKS,4,5,Player_71,Player_51,Bowler_43,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,PBKS,4,6,Player_33,Player_81,Bowler_5,0,0,0,0,0,0,1,0,1,,,Fielder_7
18,2,KKR,DC,5,1,Player_83,Player_75,Bowler_39,0,0,0,0,0,0,1,0,1,,,
18,2,MI,DC,5,2,Player_91,Player_43,Bowler_37,0,0,0,0,0,0,6,0,6,,,
18,2,KKR,SRH,5,3,Player_2,Player_41,Bowler_8,0,0,0,0,0,0,1,1,2,,,Fielder_41
18,2,RCB,RR,5,4,Player_72,Player_78,Bowler_36,0,0,0,0,0,0,6,0,6,,,Fielder_11
18,2,CSK,PBKS,5,5,Player_49,Player_78,Bowler_46,0,0,0,0,0,0,0,0,0,,,Fielder_44
18,2,KKR,SRH,5,6,Player_27,Player_84,Bowler_10,0,0,0,0,0,0,4,1,5,,caught,
18,2,KKR,SRH,6,1,Player_97,Player_92,Bowler_37,0,0,0,1,0,0,1,0,1,,,
18,2,MI,SRH,6,2,Player_52,Player_23,Bowler_34,0,0,0,0,0,0,0,0,0,,,
18,2,CSK,DC,6,3,Player_19,Player_34,Bowler_17,0,0,0,0,0,0,1,1,2,,,
18,2,CSK,DC,6,4,Player_20,Player_85,Bowler_27,0,0,0,0,0,0,1,0,1,,,
18,2,MI,PBKS,6,5,Player_27,Player_55,Bowler_38,0,0,0,0,0,0,0,0,0,Player_28,,
18,2,MI,RR,6,6,Player_93,Player_53,Bowler_39,0,0,0,0,0,0,2,1,3,,caught,Fielder_12
18,2,KKR,RR,7,1,Player_72,Player_99,Bowler_6,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,DC,7,2,Player_20,Player_2,Bowler_41,0,0,0,0,0,0,0,0,0,,,
18,2,MI,DC,7,3,Player_40,Player_75,Bowler_41,0,0,0,0,0,0,0,0,0,,,
18,2,CSK,PBKS,7,4,Player_59,Player_39,Bowler_17,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,PBKS,7,5,Player_39,Player_32,Bowler_3,0,0,0,1,0,0,0,0,0,,,
18,2,MI,RR,7,6,Player_99,Player_93,Bowler_44,0,0,1,0,0,0,0,0,0,,,
18,2,MI,SRH,8,1,Player_51,Player_5,Bowler_2,0,0,1,0,0,0,4,0,4,,,
18,2,KKR,PBKS,8,2,Player_91,Player_60,Bowler_32,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,SRH,8,3,Player_37,Player_87,Bowler_35,0,0,0,0,0,0,0,0,0,,,
18,2,MI,RR,8,4,Player_99,Player_90,Bowler_7,0,0,0,0,0,0,0,0,0,,,
18,2,KKR,RR,8,5,Player_74,Player_5,Bowler_12,0,0,0,0,0,0,1,0,1,,,Fielder_10
18,2,KKR,DC,8,6,Player_83,Player_13,Bowler_40,0,0,1,0,0,0,1,0,1,,caught,
18,2,MI,RR,9,1,Player_74,Player_27,Bowler_25,0,0,0,0,0,0,0,0,0,,,
18,2,CSK,PBKS,9,2,Player_80,Player_63,Bowler_35,0,0,0,0,0,0,2,0,2,,,
18,2,CSK,DC,9,3,Player_88,Player_30,Bowler_1,0,0,0,0,0,0,2,0,2,Player_87,,
18,2,CSK,PBKS,9,4,Player_90,Player_69,Bowler_14,0,0,0,0,0,0,4,0,4,,caught,
18,2,CSK,SRH,9,5,Player_22,Player_61,Bowler_28,0,1,0,0,0,0,3,0,3,,,
18,2,KKR,SRH,9,6,Player_76,Player_79,Bowler_33,0,0,0,0,0,0,1,1,2,,,
18,2,RCB,RR,10,1,Player_74,Player_27,Bowler_48,0,0,0,0,0,0,0,0,0,,,
18,2,KKR,SRH,10,2,Player_48,Player_30,Bowler_12,0,0,0,0,0,0,3,0,3,,,
18,2,CSK,SRH,10,3,Player_8,Player_59,Bowler_29,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,SRH,10,4,Player_59,Player_50,Bowler_38,0,0,0,0,0,0,4,1,5,,bowled,Fielder_13
18,2,RCB,RR,10,5,Player_66,Player_50,Bowler_41,0,0,0,0,0,0,1,0,1,,,
18,2,CSK,PBKS,10,6,Player_53,Player_3,Bowler_3,0,0,0,0,0,0,0,0,0,,,
18,2,KKR,DC,11,1,Player_37,Player_42,Bowler_45,0,0,0,0,0,0,0,0,0,,,
18,2,KKR,SRH,11,2,Player_24,Player_15,Bowler_7,0,0,0,0,1,0,2,0,2,,,
18,2,CSK,RR,11,3,Player_77,Player_5,Bowler_24,0,1,1,0,0,0,3,0,3,,,
18,2,KKR,SRH,11,4,Player_4,Player_42,Bowler_5,0,0,0,0,0,0,0,0,0,,,
18,2,MI,SRH,11,5,Player_98,Player_78,Bowler_46,0,0,0,0,0,0,1,0,1,,caught,Fielder_41
18,2,CSK,PBKS,11,6,Player_83,Player_78,Bowler_44,0,0,0,0,0,0,4,1,5,,,Fielder_9
18,2,CSK,SRH,12,1,Player_75,Player_5,Bowler_47,0,0,0,0,0,0,1,0,1,,,
18,2,CSK,SRH,12,2,Player_35,Player_20,Bowler_12,0,0,0,0,0,0,1,0,1,,,
18,2,MI,RR,12,3,Player_96,Player_14,Bowler_31,0,0,0,0,0,0,4,0,4,,,
18,2,MI,SRH,12,4,Player_73,Player_10,Bowler_44,0,0,0,0,0,0,1,0,1,,,
18,2,CSK,RR,12,5,Player_64,Player_75,Bowler_37,0,0,0,0,0,0,1,0,1,,,Fielder_31
18,2,RCB,RR,12,6,Player_97,Player_3,Bowler_6,0,0,0,0,0,0,4,0,4,,,
18,2,RCB,PBKS,13,1,Player_92,Player_77,Bowler_14,0,0,0,0,0,0,2,0,2,,,
18,2,CSK,SRH,13,2,Player_28,Player_1,Bowler_10,0,0,0,0,0,0,0,0,0,,bowled,
18,2,RCB,SRH,13,3,Player_75,Player_79,Bowler_30,0,1,0,0,0,0,1,1,2,,,
18,2,MI,RR,13,4,Player_49,Player_26,Bowler_10,0,0,0,0,0,0,0,0,0,,,
18,2,CSK,DC,13,5,Player_98,Player_67,Bowler_25,0,0,0,0,0,0,0,1,1,,,
18,2,RCB,PBKS,13,6,Player_14,Player_53,Bowler_43,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,PBKS,14,1,Player_50,Player_76,Bowler_22,0,0,0,0,0,0,1,0,1,,,Fielder_3
18,2,CSK,PBKS,14,2,Player_1,Player_7,Bowler_24,0,0,0,0,0,0,1,1,2,,,
18,2,CSK,RR,14,3,Player_90,Player_3,Bowler_2,0,0,0,0,0,0,1,0,1,,,
18,2,RCB,PBKS,14,4,Player_21,Player_62,Bowler_5,0,1,1,0,1,0,2,0,2,,,Fielder_22
18,2,CSK,SRH,14,5,Player_13,Player_4,Bowler_20,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,SRH,14,6,Player_31,Player_24,Bowler_41,0,0,1,0,0,0,4,0,4,,,
18,2,KKR,DC,15,1,Player_94,Player_63,Bowler_34,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,SRH,15,2,Player_8,Player_87,Bowler_8,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,PBKS,15,3,Player_47,Player_47,Bowler_41,0,0,0,0,0,0,3,0,3,,,
18,2,RCB,RR,15,4,Player_1,Player_2,Bowler_20,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,DC,15,5,Player_60,Player_89,Bowler_29,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,PBKS,15,6,Player_37,Player_88,Bowler_44,0,0,1,0,0,0,0,0,0,,,
18,2,MI,PBKS,16,1,Player_64,Player_91,Bowler_31,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,PBKS,16,2,Player_91,Player_9,Bowler_41,0,0,0,0,0,0,1,0,1,,,
18,2,RCB,RR,16,3,Player_18,Player_57,Bowler_10,0,0,0,0,0,0,0,0,0,,,
18,2,KKR,PBKS,16,4,Player_56,Player_31,Bowler_22,0,0,0,0,0,0,0,0,0,,,Fielder_23
18,2,RCB,RR,16,5,Player_69,Player_28,Bowler_29,0,0,0,0,0,0,0,0,0,,,
18,2,MI,RR,16,6,Player_13,Player_26,Bowler_2,0,0,0,0,0,0,1,0,1,,bowled,
18,2,MI,DC,17,1,Player_79,Player_84,Bowler_10,0,0,0,0,0,0,2,0,2,,,
18,2,KKR,RR,17,2,Player_15,Player_70,Bowler_16,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,DC,17,3,Player_20,Player_51,Bowler_3,0,0,0,0,0,0,0,1,1,,,
18,2,KKR,SRH,17,4,Player_36,Player_88,Bowler_38,0,0,0,0,0,0,6,0,6,,,
18,2,KKR,RR,17,5,Player_35,Player_66,Bowler_25,0,1,0,0,0,0,4,0,4,,,
18,2,MI,DC,17,6,Player_48,Player_33,Bowler_1,0,0,1,0,1,0,4,0,4,,,
18,2,RCB,PBKS,18,1,Player_87,Player_95,Bowler_31,0,0,0,0,0,0,3,1,4,,,
18,2,CSK,DC,18,2,Player_93,Player_89,Bowler_13,0,0,0,0,0,0,1,0,1,Player_59,,
18,2,CSK,PBKS,18,3,Player_52,Player_49,Bowler_25,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,DC,18,4,Player_71,Player_22,Bowler_38,0,0,0,0,0,0,2,0,2,,,
18,2,KKR,SRH,18,5,Player_52,Player_15,Bowler_28,0,0,1,0,0,0,2,0,2,,,
18,2,CSK,SRH,18,6,Player_76,Player_59,Bowler_33,0,0,0,0,0,0,2,0,2,,,
18,2,MI,RR,19,1,Player_71,Player_2,Bowler_11,0,0,0,0,0,0,0,1,1,,,
18,2,MI,RR,19,2,Player_32,Player_45,Bowler_21,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,RR,19,3,Player_61,Player_68,Bowler_18,0,0,0,0,0,0,1,0,1,,,
18,2,CSK,SRH,19,4,Player_17,Player_16,Bowler_32,0,0,0,0,0,0,0,0,0,Player_60,,
18,2,RCB,DC,19,5,Player_74,Player_87,Bowler_6,0,0,0,0,0,0,1,1,2,,,
18,2,MI,DC,19,6,Player_86,Player_62,Bowler_31,0,0,0,0,0,0,1,0,1,,,
18,2,KKR,PBKS,20,1,Player_90,Player_18,Bowler_11,0,0,0,0,0,0,1,0,1,,,
18,2,MI,DC,20,2,Player_14,Player_91,Bowler_22,0,0,0,0,0,0,1,0,1,,,
18,2,CSK,RR,20,3,Player_54,Player_51,Bowler_39,0,0,0,0,0,0,0,0,0,,,
18,2,RCB,SRH,20,4,Player_60,Player_58,Bowler_44,0,0,0,0,0,0,3,0,3,,,
18,2,CSK,DC,20,5,Player_64,Player_9,Bowler_14,0,0,1,0,0,0,1,0,1,,,
18,2,KKR,SRH,20,6,Player_57,Player_49,Bowler_7,0,1,0,0,0,0,2,0,2,,,
19,1,KKR,DC,1,1,Player_14,Player_31,Bowler_10,0,0,0,0,0,0,2,0,2,,,
19,1,RCB,RR,1,2,Player_43,Player_91,Bowler_29,0,0,0,0,0,0,1,0,1,,,
19,1,RCB,DC,1,3,Player_58,Player_62,Bowler_27,0,0,0,0,0,0,1,0,1,,caught,
19,1,CSK,SRH,1,4,Player_54,Player_39,Bowler_19,0,0,0,0,0,0,1,0,1,,,Fielder_21
19,1,CSK,DC,1,5,Player_9,Player_31,Bowler_13,0,0,0,0,0,0,6,0,6,,,
19,1,KKR,RR,1,6,Player_18,Player_78,Bowler_11,0,0,0,0,0,0,2,0,2,,,
19,1,RCB,DC,2,1,Player_91,Player_79,Bowler_14,0,0,0,0,0,0,1,1,2,,,
19,1,RCB,DC,2,2,Player_70,Player_88,Bowler_9,0,0,0,0,0,0,0,1,1,,,
19,1,RCB,DC,2,3,Player_59,Player_54,Bowler_18,0,0,0,0,0,0,2,0,2,Player_16,,Fielder_40
19,1,KKR,PBKS,2,4,Player_89,Player_13,Bowler_7,0,1,0,1,1,0,0,0,0,Player_81,,Fielder_49
19,1,RCB,SRH,2,5,Player_28,Player_54,Bowler_13,0,0,0,0,0,0,1,0,1,,,Fielder_46
19,1,RCB,DC,2,6,Player_62,Player_18,Bowler_26,0,0,0,0,0,0,1,1,2,,,
19,1,MI,SRH,3,1,Player_40,Player_21,Bowler_5,0,0,0,0,0,0,1,1,2,,,Fielder_46
19,1,RCB,RR,3,2,Player_75,Player_65,Bowler_31,0,0,0,0,0,0,1,0,1,,,
19,1,CSK,RR,3,3,Player_21,Player_47,Bowler_9,0,0,0,0,0,0,2,0,2,,,
19,1,MI,RR,3,4,Player_41,Player_59,Bowler_19,0,0,0,1,0,0,3,0,3,,,
19,1,CSK,PBKS,3,5,Player_58,Player_89,Bowler_30,0,0,0,0,0,0,2,1,3,,,
19,1,CSK,SRH,3,6,Player_70,Player_92,Bowler_19,0,0,0,0,0,0,2,0,2,Player_53,,Fielder_12
19,1,RCB,PBKS,4,1,Player_77,Player_94,Bowler_6,0,0,0,0,0,0,1,0,1,,,
19,1,MI,PBKS,4,2,Player_62,Player_31,Bowler_4,0,1,0,0,0,0,1,0,1,,,
19,1,KKR,DC,4,3,Player_83,Player_87,Bowler_49,0,1,1,0,1,0,2,0,2,,,
19,1,RCB,RR,4,4,Player_37,Player_35,Bowler_20,0,0,0,0,0,0,0,0,0,,,
19,1,MI,DC,4,5,Player_21,Player_13,Bowler_33,0,0,0,0,0,0,2,1,3,,,
19,1,CSK,RR,4,6,Player_73,Player_2,Bowler_25,0,0,0,0,0,0,2,0,2,,,
19,1,CSK,SRH,5,1,Player_77,Player_78,Bowler_31,0,0,0,0,0,0,1,0,1,,,Fielder_21
19,1,MI,SRH,5,2,Player_76,Player_37,Bowler_9,0,0,0,0,0,0,1,1,2,,,
19,1,MI,PBKS,5,3,Player_88,Player_21,Bowler_6,0,0,0,2,0,0,0,0,0,,,Fielder_25
19,1,RCB,RR,5,4,Player_84,Player_97,Bowler_33,0,0,0,0,0,0,0,0,0,,,
19,1,MI,SRH,5,5,Player_6,Player_17,Bowler_30,0,0,0,0,0,0,2,0,2,,,
19,1,KKR,PBKS,5,6,Player_24,Player_45,Bowler_26,0,0,0,0,0,0,1,0,1,,,
19,1,KKR,DC,6,1,Player_98,Player_64,Bowler_11,0,0,0,0,0,0,1,0,1,,,
19,1,KKR,PBKS,6,2,Player_50,Player_27,Bowler_14,0,0,0,0,0,0,0,0,0,,,
19,1,KKR,DC,6,3,Player_47,Player_14,Bowler_35,0,0,0,0,0,0,1,0,1,,,Fielder_4
19,1,CSK,SRH,6,4,Player_77,Player_74,Bowler_44,0,0,0,0,1,0,1,0,1,,,
19,1,MI,SRH,6,5,Player_80,Player_50,Bowler_46,0,0,1,0,0,0,0,0,0,,,Fielder_11
19,1,KKR,PBKS,6,6,Player_93,Player_80,Bowler_10,0,0,0,0,0,0,1,0,1,,,
19,1,CSK,SRH,7,1,Player_90,Player_80,Bowler_11,0,0,0,0,0,0,4,1,5,,,
19,1,KKR,PBKS,7,2,Player_71,Player_96,Bowler_44,0,0,0,0,0,0,0,0,0,,,
19,1,RCB,PBKS,7,3,Player_90,Player_97,Bowler_46,0,0,0,0,0,0,1,0,1,,,
19,1,MI,DC,7,4,Player_44,Player_82,Bowler_20,0,0,0,0,0,0,1,0,1,,,Fielder_18
19,1,RCB,PBKS,7,5,Player_73,Player_47,Bowler_2,0,0,0,0,0,0,1,0,1,,,
19,1,CSK,DC,7,6,Player_5,Player_58,Bowler_18,0,0,0,0,0,0,1,1,2,,,Fielder_19
19,1,MI,RR,8,1,Player_58,Player_59,Bowler_42,0,0,0,0,0,0,2,0,2,,,
19,1,CSK,DC,8,2,Player_36,Player_62,Bowler_37,0,0,0,0,0,0,1,0,1,,,
19,1,RCB,DC,8,3,Player_42,Player_60,Bowler_22,0,0,0,0,0,0,1,0,1,,,
19,1,RCB,DC,8,4,Player_55,Player_59,Bowler_37,0,0,1,0,0,0,2,0,2,,,
19,1,KKR,SRH,8,5,Player_78,Player_47,Bowler_17,0,0,0,0,0,0,1,0,1,Player_94,,
19,1,CSK,PBKS,8,6,Player_30,Player_69,Bowler_2,0,0,0,0,0,0,2,0,2,,,
19,1,CSK,PBKS,9,1,Player_10,Player_15,Bowler_49,0,0,0,0,0,0,2,0,2,,,
19,1,RCB,DC,9,2,Player_54,Player_74,Bowler_10,0,1,0,0,0,0,3,0,3,,,
19,1,MI,SRH,9,3,Player_65,Player_69,Bowler_1,0,0,0,0,0,0,0,0,0,,,
19,1,CSK,SRH,9,4,Player_19,Player_45,Bowler_11,0,0,0,0,1,0,2,0,2,,,
19,1,CSK,DC,9,5,Player_80,Player_84,Bowler_36,0,0,0,0,0,0,1,0,1,,,
19,1,RCB,SRH,9,6,Player_42,Player_63,Bowler_43,0,0,0,0,0,0,1,1,2,,,
19,1,MI,SRH,10,1,Player_29,Player_64,Bowler_42,0,0,0,0,0,0,4,0,4,,,
19,1,KKR,RR,10,2,Player_66,Player_11,Bowler_12,0,0,0,0,0,0,2,0,2,,,
19,1,RCB,DC,10,3,Player_74,Player_18,Bowler_47,0,0,0,0,0,0,1,0,1,,,
19,1,CSK,DC,10,4,Player_29,Player_20,Bowler_40,0,0,0,0,0,0,1,1,2,,,
19,1,CSK,RR,10,5,Player_27,Player_93,Bowler_33,0,0,0,0,0,0,0,0,0,,,
19,1,CSK,DC,10,6,Player_75,Player_54,Bowler_46,0,0,0,0,0,0,2,0,2,,caught,
19,1,CSK,PBKS,11,1,Player_25,Player_9,Bowler_38,0,0,0,0,0,0,1,1,2,,,
19,1,KKR,DC,11,2,Player_28,Player_11,Bowler_22,0,0,0,0,0,0,1,0,1,,,
19,1,RCB,PBKS,11,3,Player_22,Player_94,Bowler_24,0,1,0,0,0,0,0,0,0,,,
19,1,RCB,PBKS,11,4,Player_19,Player_68,Bowler_6,0,1,0,0,0,0,0,0,0,,,
19,1,MI,SRH,11,5,Player_21,Player_69,Bowler_48,0,0,0,0,0,0,6,0,6,,,
19,1,MI,SRH,11,6,Player_43,Player_83,Bowler_43,0,0,0,0,0,0,0,0,0,,,
19,1,CSK,DC,12,1,Player_4,Player_7,Bowler_41,0,0,0,2,0,0,0,0,0,,,
19,1,MI,PBKS,12,2,Player_93,Player_53,Bowler_43,0,0,0,0,0,0,0,0,0,,,
19,1,RCB,PBKS,12,3,Player_56,Player_87,Bowler_32,0,0,0,0,0,0,2,0,2,,,
19,1,MI,SRH,12,4,Player_55,Player_21,Bowler_24,0,0,0,0,0,0,1,1,2,,,
19,1,RCB,DC,12,5,Player_99,Player_2,Bowler_15,0,0,0,0,1,0,1,0,1,,,
19,1,RCB,PBKS,12,6,Player_16,Player_8,Bowler_46,0,0,0,2,0,0,1,0,1,,,
19,1,RCB,SRH,13,1,Player_27,Player_20,Bowler_31,0,1,0,0,0,0,1,0,1,,,
19,1,CSK,PBKS,13,2,Player_59,Player_25,Bowler_16,0,0,0,0,0,0,1,0,1,,,Fielder_24
19,1,CSK,RR,13,3,Player_88,Player_17,Bowler_17,0,0,0,0,0,0,2,0,2,,,
19,1,MI,SRH,13,4,Player_4,Player_38,Bowler_3,0,0,0,0,1,0,0,0,0,,,
19,1,RCB,PBKS,13,5,Player_52,Player_52,Bowler_34,0,0,0,0,0,0,0,0,0,,,Fielder_22
19,1,RCB,RR,13,6,Player_76,Player_40,Bowler_16,0,0,0,0,0,0,2,0,2,,,
19,1,CSK,SRH,14,1,Player_65,Player_14,Bowler_7,0,0,0,0,0,0,2,0,2,,,
19,1,RCB,PBKS,14,2,Player_79,Player_45,Bowler_17,0,0,0,0,1,0,1,0,1,,,
19,1,KKR,RR,14,3,Player_22,Player_23,Bowler_38,0,0,0,0,0,0,2,0,2,,,
19,1,CSK,DC,14,4,Player_14,Player_39,Bowler_38,0,0,0,2,0,0,0,0,0,,,
19,1,RCB,SRH,14,5,Player_30,Player_95,Bowler_28,0,0,0,0,0,0,1,0,1,,,Fielder_33
19,1,RCB,PBKS,14,6,Player_32,Player_67,Bowler_18,0,0,0,0,0,0,2,1,3,,,Fielder_1
19,1,MI,RR,15,1,Player_10,Player_93,Bowler_13,0,1,0,0,0,0,0,0,0,,,
19,1,CSK,DC,15,2,Player_1,Player_30,Bowler_11,0,1,0,0,0,0,2,1,3,,,
19,1,CSK,PBKS,15,3,Player_33,Player_9,Bowler_36,0,0,1,0,0,0,4,0,4,,bowled,
19,1,KKR,RR,15,4,Player_74,Player_89,Bowler_48,0,0,0,0,1,0,0,0,0,,,
19,1,MI,PBKS,15,5,Player_91,Player_20,Bowler_39,0,0,0,0,0,0,4,1,5,,,
19,1,KKR,DC,15,6,Player_97,Player_68,Bowler_16,0,0,0,0,0,0,1,0,1,,,
19,1,RCB,SRH,16,1,Player_68,Player_97,Bowler_8,0,0,0,0,0,0,2,1,3,,,
19,1,CSK,SRH,16,2,Player_41,Player_91,Bowler_24,0,0,0,0,0,0,1,0,1,,,Fielder_35
19,1,RCB,DC,16,3,Player_36,Player_95,Bowler_43,0,0,0,0,0,0,1,0,1,,,
19,1,CSK,PBKS,16,4,Player_50,Player_6,Bowler_30,0,0,0,0,0,0,3,0,3,,,
19,1,MI,RR,16,5,Player_31,Player_75,Bowler_49,0,0,0,0,0,0,3,0,3,,,
19,1,MI,DC,16,6,Player_67,Player_48,Bowler_35,0,0,0,0,0,0,0,0,0,,,
19,1,KKR,PBKS,17,1,Player_42,Player_23,Bowler_16,0,0,0,0,0,0,1,1,2,,,Fielder_46
19,1,CSK,PBKS,17,2,Player_77,Player_9,Bowler_10,0,0,0,0,0,0,2,0,2,,caught,Fielder_24
19,1,MI,PBKS,17,3,Player_43,Player_45,Bowler_20,0,1,0,0,0,0,1,0,1,,,
19,1,CSK,PBKS,17,4,Player_56,Player_44,Bowler_23,0,0,0,0,0,0,1,0,1,,,
19,1,MI,RR,17,5,Player_31,Player_75,Bowler_17,0,0,0,0,0,0,1,0,1,,,
19,1,KKR,SRH,17,6,Player_15,Player_45,Bowler_12,0,0,0,2,0,0,0,0,0,,,
19,1,RCB,DC,18,1,Player_45,Player_48,Bowler_23,0,0,0,0,0,0,1,0,1,,,
19,1,KKR,DC,18,2,Player_2,Player_23,Bowler_39,0,1,0,0,0,0,2,0,2,,caught,
19,1,KKR,DC,18,3,Player_80,Player_50,Bowler_16,0,0,0,0,0,0,0,0,0,,,
19,1,KKR,RR,18,4,Player_68,Player_19,Bowler_42,0,0,0,0,0,0,4,0,4,Player_12,,
19,1,KKR,PBKS,18,5,Player_98,Player_27,Bowler_35,0,0,0,0,0,0,1,0,1,,,Fielder_1
19,1,KKR,DC,18,6,Player_55,Player_24,Bowler_27,0,0,0,0,0,0,1,0,1,,,
19,1,RCB,PBKS,19,1,Player_60,Player_68,Bowler_19,0,0,0,0,0,0,3,0,3,,,
19,1,CSK,DC,19,2,Player_72,Player_56,Bowler_24,0,0,0,0,0,0,2,1,3,,,
19,1,KKR,DC,19,3,Player_52,Player_98,Bowler_14,0,0,0,0,0,0,4,0,4,,,
19,1,MI,PBKS,19,4,Player_28,Player_74,Bowler_15,0,0,0,0,0,0,1,0,1,,,Fielder_7
19,1,RCB,RR,19,5,Player_41,Player_64,Bowler_32,0,0,0,0,0,0,1,0,1,,,
19,1,KKR,PBKS,19,6,Player_34,Player_10,Bowler_39,0,0,0,0,0,0,0,0,0,,,
19,1,MI,DC,20,1,Player_25,Player_11,Bowler_47,0,0,0,0,0,0,0,1,1,,,Fielder_8
19,1,MI,SRH,20,2,Player_52,Player_53,Bowler_44,0,0,0,0,0,0,2,1,3,,,
19,1,CSK,PBKS,20,3,Player_38,Player_87,Bowler_15,0,0,0,0,0,0,1,1,2,Player_64,,
19,1,MI,PBKS,20,4,Player_71,Player_22,Bowler_28,0,0,0,0,0,0,0,1,1,,lbw,
19,1,RCB,DC,20,5,Player_38,Player_93,Bowler_23,0,1,0,0,0,0,1,0,1,,,
19,1,CSK,PBKS,20,6,Player_12,Player_66,Bowler_37,0,0,0,0,0,0,1,0,1,,,Fielder_39
19,2,MI,RR,1,1,Player_38,Player_53,Bowler_46,0,0,0,0,0,0,0,0,0,,,
19,2,RCB,DC,1,2,Player_25,Player_65,Bowler_36,0,0,0,0,1,0,2,0,2,,,
19,2,MI,SRH,1,3,Player_71,Player_22,Bowler_1,0,0,0,0,0,0,0,0,0,,,
19,2,MI,RR,1,4,Player_69,Player_45,Bowler_23,0,0,0,2,0,0,0,0,0,,,
19,2,RCB,SRH,1,5,Player_61,Player_63,Bowler_29,0,0,0,0,0,0,0,1,1,,,
19,2,RCB,DC,1,6,Player_97,Player_59,Bowler_27,0,0,0,0,0,0,1,0,1,,,
19,2,MI,SRH,2,1,Player_38,Player_88,Bowler_26,0,0,0,0,0,0,1,0,1,,,
19,2,KKR,SRH,2,2,Player_80,Player_21,Bowler_34,0,0,0,0,0,0,1,0,1,,,
19,2,CSK,RR,2,3,Player_27,Player_47,Bowler_33,0,0,0,0,0,0,1,0,1,,,Fielder_32
19,2,MI,DC,2,4,Player_48,Player_23,Bowler_41,0,0,0,0,0,0,1,0,1,,,
19,2,RCB,DC,2,5,Player_39,Player_79,Bowler_38,0,1,0,0,0,0,4,0,4,,,
19,2,RCB,PBKS,2,6,Player_38,Player_67,Bowler_29,0,0,0,0,0,0,0,0,0,,,
19,2,RCB,SRH,3,1,Player_25,Player_45,Bowler_4,0,0,0,0,0,0,0,0,0,,,
19,2,MI,SRH,3,2,Player_15,Player_13,Bowler_41,0,0,0,0,0,0,2,0,2,,,
19,2,RCB,DC,3,3,Player_36,Player_90,Bowler_46,0,0,0,1,0,0,0,0,0,,,
19,2,CSK,DC,3,4,Player_5,Player_73,Bowler_30,0,0,0,0,0,0,4,0,4,,,
19,2,RCB,DC,3,5,Player_32,Player_2,Bowler_19,0,1,0,0,0,0,0,0,0,,,
